,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
2182,1002183,Knock Knock,2007,Unrated,92,Horror,,,A night of fun turns deadly for some high school students.,Joseph Ariola,"     Nicole Abisinio, Joli Julianna, Matt Fraley, Jim Ford",848,,https://www.imdb.com/title/tt0471011/,"https://m.media-amazon.com/images/M/MV5BMTI3ODAwNzEwNF5BMl5BanBnXkFtZTcwNTU2MTEzMQ@@._V1_UY98_CR9,0,67,98_AL_.jpg"
2183,1002184,Saint Francis,2007,,72,Horror,,,"Francis, the son of a corrupt TV preacher, tumbles down a hallucinatory rabbit-hole of sex, drugs, aliens, fratricide, and planetary apocalypse in this twisted take on the life of Saint Francis.",Ezra Gould,"     Charles Koutris, Dita Von Teese, Zalman King, Casey Anderson",127,,https://www.imdb.com/title/tt0437363/,"https://m.media-amazon.com/images/M/MV5BMTI3NDU4MDc4Nl5BMl5BanBnXkFtZTcwMTkxODk0Mw@@._V1_UY98_CR3,0,67,98_AL_.jpg"
2184,1002185,Three Days to Vegas,2007,PG-13,120,"Comedy, Romance",,,Four grumpy old men go on a road trip from their retired life in Florida to the excitement of Las Vegas in order to stop one of their daughters from marrying the wrong guy.,Charlie Picerni,"     Peter Falk, Rip Torn, George Segal, Bill Cobbs",305,,https://www.imdb.com/title/tt0438365/,"https://m.media-amazon.com/images/M/MV5BNGQ4ZGZhMWYtOTYzMS00Njc1LWEzOTctZjU3MzVjMjM2ZWQxXkEyXkFqcGdeQXVyMTI2NTUxOTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
2185,1002186,Pool Party,2007,Not Rated,92,Comedy,,,"Matt's life is racing out of control - all he wants to do is pass the bar exam and win back his girlfriend, but his boss wants him to house-sit while he's studying, the boss's kids want a ...                See full summary »",Timothy M. Snell,"     Justin T. Bowler, Sarah Horvath, Kenzo Lee, Meredith Giangrande","1,119",,https://www.imdb.com/title/tt0804519/,"https://m.media-amazon.com/images/M/MV5BMTQ2MTg4MTgyNl5BMl5BanBnXkFtZTcwMzU0NzY0MQ@@._V1_UY98_CR0,0,67,98_AL_.jpg"
2186,1002187,Shadow People,2007,Not Rated,96,Drama,,,"Dan and Gretchen, a couple with a secretive past and a failing relationship rent a guest house from an affluent couple in California's San Fernando Valley.",Keith Coulouris,"     Lesli Kay, Keith Coulouris, Kaela Dobkin, Lee Spencer",112,,https://www.imdb.com/title/tt0783581/,"https://m.media-amazon.com/images/M/MV5BMjExODEwNzUzN15BMl5BanBnXkFtZTcwOTA5NTQ0MQ@@._V1_UY98_CR5,0,67,98_AL_.jpg"
2187,1002188,Blizhniy Boy: The Ultimate Fighter,2007,,105,Action,,,The son of a rich businessman who has ties with the Russian mob. But the mob sets up his family and forced the young guy at fighting in martial arts tournament.,Erken Ialgashev,"     Cung Le, David Carradine, Eric Roberts, Gary Busey",236,,https://www.imdb.com/title/tt0780484/,"https://m.media-amazon.com/images/M/MV5BOTIwMjAzMjktOTg0Yi00ZDE3LWEyOTgtOTgyMjM4ODUxNzUyXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY98_CR5,0,67,98_AL_.jpg"
2188,1002189,Pipeline,2007,,,"Drama, Horror",,,"A group of people who repressed the grisly memories of what happened after a childhood swim to a pipeline, now find that they simply can't forget the past.",Jordan Alan,"     Jason Momoa, Amanda Righetti, Kalani Robb, Makua Rothman",90,,https://www.imdb.com/title/tt0468534/,"https://m.media-amazon.com/images/M/MV5BY2Q5ZmE0YzctMzMwMi00YzRjLWI4ZDktNTMxZDRmNTI4MjI4XkEyXkFqcGdeQXVyNjg5ODE0MDQ@._V1_UY98_CR4,0,67,98_AL_.jpg"
2189,1002190,Electric Apricot,2007,R,92,"Comedy, Music",,50        ,A graduate filmmaker chronicles a jam band's journey to a famous music festival.,Les Claypool,"     Jonathan Korty, Adam Gates, Bryan Kehoe, Les Claypool",666,,https://www.imdb.com/title/tt0482499/,"https://m.media-amazon.com/images/M/MV5BMTMzMTQxNDM0M15BMl5BanBnXkFtZTcwMjI3MTU1MQ@@._V1_UY98_CR0,0,67,98_AL_.jpg"
2190,1002191,Spiritual Warriors,2007,Not Rated,120,"Adventure, Sci-Fi",,,"Finn trying to make it in Hollywood. Throughout the movie Finn meets with an elderly man, Roger, who helps Finn learn how to awaken to the insights of his soul.",David Raynr,"     Robert Easton, Jsu Garcia, Shyla Lefner, Christopher Atkins",223,,https://www.imdb.com/title/tt0443650/,"https://m.media-amazon.com/images/M/MV5BMTY0NDU3Mzg0NV5BMl5BanBnXkFtZTcwNTcwMjI5Mg@@._V1_UY98_CR0,0,67,98_AL_.jpg"
2191,1002192,Primal,II) ,R,81,Horror,,,A group of unsuspecting college students embark on a mission into the forest in hopes of finding evidence of endangered species. What they don't realize is they have wandered onto the feeding grounds of a vicious and calculating predator.,Steffen Schlachtenhaufen,"     Sean Brennan, Andrea Brokaw, Tommy Clark, Bethany Davis",215,,https://www.imdb.com/title/tt1172070/,"https://m.media-amazon.com/images/M/MV5BZTE3MDk2OGItNmE4ZS00Y2Y4LThhYTgtYWZjYTU0MzJhZWMyXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY98_CR1,0,67,98_AL_.jpg"
