,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
1265,1001266,The Secret Place,2020,,,"Animation, Action, Adventure",,,"Jordan, a discouraged writer of many successful self help books, embarks on the adventure of a lifetime after he discovers a strange pet in his closet.",Jared Yang,     Jared Yang,,,https://www.imdb.com/title/tt18971692/,"https://m.media-amazon.com/images/M/MV5BMmFkZjQ1ZDEtNzNmYy00NmMzLThmMGEtZWM1NGYwN2Y5YzQ4XkEyXkFqcGdeQXVyNjkwNzQxMzA@._V1_UX67_CR0,0,67,98_AL_.jpg"
1266,1001267,Clouds,2020,PG-13,121,"Biography, Drama, Music",,55        ,"Based on real events, a young musician discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",Justin Baldoni,"     Fin Argus, Neve Campbell, Sabrina Carpenter, Madison Iseman","10,942",,https://www.imdb.com/title/tt6473066/,"https://m.media-amazon.com/images/M/MV5BODE0MDRiN2YtODhiNS00Y2E4LThlZTctMTEyYzM5NTg3OTRiXkEyXkFqcGdeQXVyNTQxOTk3MzA@._V1_UY98_CR6,0,67,98_AL_.jpg"
1267,1001268,The Doorman,2020,R,97,"Action, Drama, Thriller",,41        ,"A woman returns from combat and befriends a family in NYC. A gang of thieves plot to take the family's valuables, and she is all that stands between them and their lives.",Ryûhei Kitamura,"     Ruby Rose, Jean Reno, Aksel Hennie, Rupert Evans","7,558",,https://www.imdb.com/title/tt6222118/,"https://m.media-amazon.com/images/M/MV5BYzEwYTQ0NWYtZTVjYS00NGNlLWIwMDctYjA3MDQ4OWNiYjMxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY98_CR5,0,67,98_AL_.jpg"
1268,1001269,The Wolf of Snow Hollow,2020,R,85,"Comedy, Horror, Mystery",,67        ,"Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as werewolves.",Jim Cummings,"     Jim Cummings, Riki Lindhome, Robert Forster, Chloe East","22,953",,https://www.imdb.com/title/tt11140488/,"https://m.media-amazon.com/images/M/MV5BOWZlMDBiMmItMWU0Ny00MGIzLWI1NTQtZDEwMjM0MzBiYjhkXkEyXkFqcGdeQXVyMzIxMjMyODY@._V1_UX67_CR0,0,67,98_AL_.jpg"
1269,1001270,The Unhealer,2020,Not Rated,94,"Fantasy, Sci-Fi, Thriller",,,Spiritual healing gone wrong turns a relentlessly bullied teenager into a super-powered killing machine just as his tormentors do the unthinkable.,Martin Guigui,"     Lance Henriksen, Natasha Henstridge, Adam Beach, Elijah Nelson","3,057",,https://www.imdb.com/title/tt1318523/,"https://m.media-amazon.com/images/M/MV5BNWFjMTA0Y2UtMTMyNC00NWMxLTliNTYtMDRhNWRjZmYyOWU5XkEyXkFqcGdeQXVyMjI0MDA1MA@@._V1_UY98_CR3,0,67,98_AL_.jpg"
1270,1001271,Dark October,2020,Not Rated,110,Horror,,,Four friends are heading to Salem for a Halloween rock concert event. An unexpected detour takes them down a dark path and the girls come face to face with a demon that could inevitably seal their fate.,David Mankey,"     Johnathan Barnett, Brittany Booth, Beth Bowser, Jeff Christner",123,,https://www.imdb.com/title/tt13198458/,"https://m.media-amazon.com/images/M/MV5BMmQwNzg5MjYtZTI0MS00MTQ5LWE5YjEtYzU0YTc1ODZiY2U0XkEyXkFqcGdeQXVyMzc3Nzk1NTY@._V1_UY98_CR0,0,67,98_AL_.jpg"
1271,1001272,DNA 2: Bloodline,2020,,110,Action,,,"Triple D Productions returns with the sequel Dna Bloodline 2. After being convicted of involuntary manslaughter, of Jazzmon King, Fly Dana Killebrew finally accepts the fact that it's time ...                See full summary »",Dana Killebrew,"     Rasheen Ali, Dianna Barker, Winston Brightharp, Donnetta Brown",40,,https://www.imdb.com/title/tt11833150/,"https://m.media-amazon.com/images/M/MV5BOGY3OTZkYzctZTM2MC00OGJhLWJjNDktYzYzMzYxOTc1ODdmXkEyXkFqcGdeQXVyNTY3NDkxMjk@._V1_UY98_CR5,0,67,98_AL_.jpg"
1272,1001273,Comedy in Color,2020,,,Comedy,,,Add a Plot,Anthony T. Rose,     Trey Elliot,,,https://www.imdb.com/title/tt13566842/,"https://m.media-amazon.com/images/M/MV5BNTYyMWU1NTAtNTkwYi00OTdhLWIzMmYtNTVkN2JiY2Y1MzBmXkEyXkFqcGdeQXVyMTIzNDcxNDA0._V1_UX67_CR0,0,67,98_AL_.jpg"
1273,1001274,Your Future,2020,,,Drama,,,Add a Plot,Mickey Blaine,"     Sarah Hayes, Lourdes Castillo, Jessie Carney, Andre Atkins",,,https://www.imdb.com/title/tt13167748/,"https://m.media-amazon.com/images/M/MV5BNjM1NzlmMWYtN2ViZS00MmNkLWIwM2UtZDcwMTFmMTc0NTVmXkEyXkFqcGdeQXVyNDU1NjExNzQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
1274,1001275,The Band Forgettable,2020,,,Drama,,,"An eventful day in the life of Benjamin Wyatt - an aging indie musician whose chance at regaining success suddenly crosses paths with his life, love and future in the worst way.",James F. Oakes,"     Fiona McQuinn, Donnie Pierre, Terry Joe McKenzie, Heather Thurgood",,,https://www.imdb.com/title/tt10816464/,
