,_id,movie_title,year,mpaa_rating,runtime,genre,rating,metascore,summary,director,stars,votes,gross_revenue_us_canada,imdb_url,image_url
4591,1004592,Spiders II: Breeding Ground,2001,R,96,"Action, Horror, Sci-Fi",,,"After the events of Spiders (2000), a scientist conducts genetic tests, and a couple becomes the perfect host. Now, the hunt is on, as an army of arachnids is after the succulent human flesh. Who can stop the spiders' feeding frenzy?",Sam Firstenberg,"     Stephanie Niznik, Greg Cromer, Daniel Quinn, Richard Moll","1,679",,https://www.imdb.com/title/tt0282179/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BYTY5MDg5NzktZjNlZS00OWM2LTkxZmQtYzhhODg0YjA2MGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UY98_CR4,0,67,98_AL_.jpg"
4592,1004593,'R Xmas,2001,R,85,"Crime, Drama, Thriller",,55        ,"A New York drug dealer is kidnapped, and his wife must try to come up with the money and drugs to free him from his abductors before Christmas.",Abel Ferrara,"     Drea de Matteo, Lillo Brancato, Lisa Valens, Ice-T","1,552",,https://www.imdb.com/title/tt0217978/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMjE3OTkyNDYzNV5BMl5BanBnXkFtZTYwNzE0MTg5._V1_UY98_CR1,0,67,98_AL_.jpg"
4593,1004594,Kottonmouth Kings: Dopeumentary,2001,,,Music,,,Add a Plot,,,,,https://www.imdb.com/title/tt6780832/?ref_=adv_li_tt,
4594,1004595,Fire Rider,2001,,,,,,Add a Plot,Justin Leonard Stauber,     Danna Jones,,,https://www.imdb.com/title/tt0293158/?ref_=adv_li_tt,
4595,1004596,Return to Innocence,2001,Unrated,110,Drama,,,A well respected child psychologist finds his life turned upside down when he is accused of sexually molesting a young boy under his care.,Rocky Costanzo,"     Richard Meese, Andrew Martin, Steve De Forest, Cynthia Downey",819,,https://www.imdb.com/title/tt0288192/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BZTViZWNlMDEtMTJmNi00NTM1LTk0ZTQtNzE4MTgzMTI0MTQ0XkEyXkFqcGdeQXVyMjM1Nzg2OQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
4596,1004597,Lies... In Love,2001,,97,Comedy,,,Add a Plot,Rich Ficara,"     Greg Shamie, John Montelone, Brendan Kailer Lieb, Veronica Watt",8,,https://www.imdb.com/title/tt0195108/?ref_=adv_li_tt,
4597,1004598,Flipping the Whale,2001,,90,Musical,,,"Captain William Moore leads an expedition of scientists into the ""Ravenswood Ocean"", a dimensional realm where dreams and memories of the human race collect. The goal is to study the ...                See full summary »",Sean Guinan,"     Eddie Shin, Sean Guinan, Angie Carr, Torrence W. Murphy",,,https://www.imdb.com/title/tt0495593/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BNjVkMzE5YmMtNDhjYy00MTI3LWE2ZjctZDA5MTUwNTc2YTNiXkEyXkFqcGdeQXVyMTUxOTYxMDQ1._V1_UX67_CR0,0,67,98_AL_.jpg"
4598,1004599,Mockingbird Don't Sing,2001,Not Rated,98,"Biography, Drama",,,"Based on the actual events of one of the most horrific cases of child abuse ever to be documented, this haunting drama tells the tale of a young girl that was locked in a room for over 12 years.",Harry Bromley Davenport,"     Melissa Errico, Michael Lerner, Joe Regalbuto, Sean Young","2,150",,https://www.imdb.com/title/tt0273822/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BNDM4OTkwYjQtZDZlNS00YmZiLWIyMTUtZTNkY2JiZjA1YWRjXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_UX67_CR0,0,67,98_AL_.jpg"
4599,1004600,Lloyd,2001,PG,74,"Comedy, Drama, Family",,,A boy learns that confidence and self-esteem are the greatest gifts.,Hector Barron,"     Todd Bosley, Brendon Ryan Barrett, Mary Mara, Sammy Elliott",738,,https://www.imdb.com/title/tt0207585/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMTI2NjIzMTYyNV5BMl5BanBnXkFtZTcwMjkyODkxMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4600,1004601,Herman U.S.A.,2001,PG-13,89,"Comedy, Romance",,,"When 78 eligible bachelors from a small Minnesota town advertise for female companionship, women from 37 states and four foreign countries arrive, changing the men's lives forever.",Bill Semans,"     Kevin Chamberlin, Michael O'Keefe, Enid Graham, Ann Hamilton",152,,https://www.imdb.com/title/tt0174732/?ref_=adv_li_tt,"https://m.media-amazon.com/images/M/MV5BMjA2NzczOTczMl5BMl5BanBnXkFtZTcwODIyNTE3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
